Date,VIMF1,VIMF2,VIMF3,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,Res
2011-06-15,0.7729970005338597,0.6591839811574153,-5.943233585105602,2.0257614548054335,-5.984100612759448,-30.909326510355868,39.648560833632246,-11.747581117958589,-21.772679872817434,1295.150418428868
2011-06-16,-0.7181354534762137,0.027526885613594305,-5.634704329833829,-0.20529705195485803,-5.814797094665209,-30.295095698017803,41.015085600938846,-11.390687878461677,-22.50187298737046,1293.6179780072275
2011-06-17,-1.594920750229027,-0.724402657647504,3.0934322060011747,0.8818379683968942,-5.585493374561793,-28.71656847454301,42.17615076600623,-11.02022215262582,-23.202512861151263,1292.0926993303542
2011-06-20,-0.7741917404636308,-0.34796162816996806,-3.68699136503219,4.8587034474071515,-5.449142284043546,-26.184404770091533,43.122459108569274,-10.638335168492404,-23.874924720723584,1290.5747891210403
2011-06-21,1.125171583317125,0.8254352533475858,-0.03484596168274068,6.4623022718499215,-5.389886132045831,-22.731854411835684,43.845620183784376,-10.24694569768485,-24.519449851602985,1289.0644527625532
2011-06-22,1.9233617609864009,0.567000848729367,9.708021535752257,1.4601102107781117,-5.350113276888351,-18.42512297602684,44.33907970801374,-9.847787228075731,-25.136444971448782,1287.5618943881798
2011-06-23,0.5594484668944423,-0.8114908615356761,-6.844570546088977,-6.939297119329467,-5.210781368401513,-13.350409456710622,44.59850046401789,-9.442438713268984,-25.72627862829745,1286.0673177627204
2011-06-24,-1.2434726540373973,-0.42629680639933987,-0.3382076273401706,-12.202615095993906,-4.854176728387301,-7.615384098651248,44.620796337271486,-9.03223798149611,-26.28933042703511,1284.5809250820691
2011-06-27,-1.728275688263705,0.5863824979302165,-5.12624594847634,-12.683561726421658,-4.272286985132496,-1.3386700283226673,44.4040390764676,-8.618314170905933,-26.825980085403444,1283.1029130585284
2011-06-28,-0.48668981512167636,0.25710568819454793,-3.021401942872509,-8.467106115011575,-3.4830183347562524,5.357270581476087,43.94872815962208,-8.201753929030474,-27.336607650548785,1281.6334733580486
2011-06-29,0.9778350949510393,-0.6255661238518154,1.3760521532569467,-2.7391162187673217,-2.36415592092726,12.347322508768457,43.2600870197125,-7.783650168747499,-27.821600476118647,1280.1727921317236
2011-06-30,1.1272194117194059,-0.26287455395953074,1.2471009855668167,1.4493065517995092,-0.8738514287385897,19.49073379795027,42.34767399269185,-7.365011236563305,-28.281345364823892,1278.7210478443574
2011-07-01,0.2908671224197866,0.8177853966639888,1.0924959994906525,5.805008201642522,0.7147211455364868,26.64007533394829,41.22354800804578,-6.946689797161525,-28.71622315209879,1277.2784117415129
2011-07-05,-0.4038051573287882,0.3114435537716031,7.144733642493213,11.5688325654653,1.9362900743021783,33.65233877421451,39.90127474252063,-6.529549037755032,-29.126609920078863,1275.8450507623952
2011-07-06,-0.4929666110251257,-0.9575861993018676,-4.198341712464586,16.654711330388864,2.3238655830402877,40.38144317464571,38.39510791575799,-6.114482725482958,-29.512877152406872,1274.4211263968486
2011-07-07,-0.042900952110455366,-0.05007144796178304,0.23004244863652124,17.017337836793104,1.611424768374718,46.685506463561524,36.71941819736185,-5.702162083169696,-29.87538765005911,1273.0067924185732
2011-07-08,0.1168773487804117,0.978724045445844,-0.5804910819646152,9.966586223437389,-0.21043995416948746,52.44567525106754,34.888436836398796,-5.2930669447598575,-30.214498185808452,1271.6021964615725
2011-07-11,-0.16252420915279212,-0.24635056210192427,-5.662789209062964,0.02802558008829692,-2.8326387948777665,57.57107753351579,32.915737865453366,-4.887455701588124,-30.53056531347147,1270.2074828111977
2011-07-12,-0.15138117665159986,-1.0218372981440575,-0.7504146798344671,-5.402094907335595,-5.685283359538744,61.981666646160875,30.8160139577044,-4.485513445191373,-30.823945099604998,1268.8227893624355
2011-07-13,0.21087348033416714,0.2930198996657125,1.784916023756097,-6.258289852091821,-8.003355572076998,65.60295261809574,28.603956480269744,-4.087331605477175,-31.09499228038044,1267.448250807905
2011-07-14,0.3801242254610322,1.0530519445543611,-3.601367307911822,-8.09175372535924,-8.940992806066333,68.35922448155475,26.29464760517294,-3.6928726397768514,-31.34406086445688,1266.083999086828
2011-07-15,0.08662592502524673,-0.23851951889952208,3.968121062410729,-12.289918955053281,-7.976047057144569,70.18943890419496,23.903578671787727,-3.3019398037886276,-31.571500727171497,1264.7301614986388
2011-07-18,-0.4848033277751427,-1.1745626206483992,-5.104225637341202,-13.551825831425504,-4.968747711858214,71.04385839326733,21.445377416735937,-2.9142742798624113,-31.77765611237146,1263.3868597112792
2011-07-19,-0.4694352404875668,0.3181042244229823,-1.3319319955958988,-8.78016688521393,-0.021883379818518733,70.88989063976919,18.93368657877363,-2.5296075634021236,-31.962864475608285,1262.0542080971604
2011-07-20,0.08739791948100839,1.1026989897168165,3.5728061254107737,-0.18152820417481053,6.565321684959827,69.71222296457836,16.383910427143064,-2.1476856344422686,-32.127462373993694,1260.732318101321
2011-07-21,0.49481152799255157,-0.4392002534766476,-3.4031964534182677,8.291091876270457,14.052191021562749,67.5112632618318,13.811739616285422,-1.7682149105937697,-32.27178254518981,1259.4212968587356
2011-07-22,0.43329832558531195,-0.9111165100804282,2.4621984474963012,13.65114209903345,21.49102231765778,64.30628228615387,11.232865355133981,-1.3907855393381396,-32.39615263570613,1258.121245854064
2011-07-25,-0.09646486837832242,0.4939931605994652,-3.7941462833972146,14.544975421430308,27.83362034718789,60.139855493728646,8.661656357300672,-1.0148534223817478,-32.500895983421515,1256.8322597773317
2011-07-26,-0.46934614542640124,0.830579000741664,2.919153841219116,10.568803612191232,32.2275092827324,55.08424146201014,6.110791150615796,-0.6398292438930184,-32.586326524143715,1255.5544235639527
2011-07-27,-0.42357337677499196,-0.6819659732768523,-7.293400563767433,3.773256466492512,33.929869376232546,49.23604541422151,3.5898084645862127,-0.2651055341502797,-32.65274825569054,1254.2878139821273
2011-07-28,0.09343702922137015,-0.6715581149006425,1.8936067938498993,1.3351006188383963,32.28180551724222,42.719783470560515,1.105821052276724,0.10995845512161395,-32.700455181834286,1253.0325003596242
2011-07-29,0.39187225496433065,0.6777861216064481,-5.892560259805642,6.716684209609866,27.120650481049324,35.67755683039036,-1.3367984373828676,0.4859991341586465,-32.72973812908663,1251.7885477944963
2011-08-01,0.23640076617927686,0.5562075576188301,-2.0527595888129904,13.959722591105674,18.793248089021517,28.263659874505947,-3.73520562343856,0.8635939513576432,-32.74088449867918,1250.5560168811419
2011-08-02,-0.25061074059860056,-0.873897214930264,-1.9635752367584214,16.454281127388185,8.232398547213961,20.644330721527922,-6.0869864848677935,1.2432749951472033,-32.73417494596947,1249.3349592318473
2011-08-03,-0.5727797813785876,-0.579319695714264,4.183092915792477,13.101067994953382,-3.1778137156341018,12.995338398283138,-8.390622770279379,1.625499656473039,-32.7098807890161,1248.1254177865203
2011-08-04,-0.35585069917667533,1.0106557768218793,-0.15409399109891486,1.8537741686980098,-13.974420612591757,5.495116239015488,-10.64502171821664,2.010672040379859,-32.668262436046234,1246.927431232215
2011-08-05,0.4548863428979991,0.7994337422265706,6.025022243331071,-17.41434323160547,-22.761281766654292,-1.685618495501103,-12.848726594253321,2.3991428957431253,-32.60954985381545,1245.7410347176308
2011-08-08,1.0774774704891572,-1.0338285852132214,-7.47973146033619,-36.19832984587515,-28.49611227908349,-8.391855800235817,-15.001168307805756,2.791248959457107,-32.53396055705275,1244.566260405656
2011-08-09,0.8552060187134904,-0.7616720185612552,-7.1627919387854355,-43.34216204348468,-30.635511462880686,-14.499473110239933,-17.102346880943742,3.1873205134820637,-32.441705425452255,1243.4031363481524
2011-08-10,-0.6559543020645652,0.7089874035844027,5.14138636731733,-32.46091130581772,-29.18735990174241,-19.899747713896204,-19.15273198896466,3.5876388611040966,-32.33299338665938,1242.251685967139
2011-08-11,-2.3092763635420877,0.4332325215720307,-11.814443009843773,-7.335584392385954,-24.930744570029674,-24.48673325904383,-21.15274284971065,3.9923905790515164,-32.20802952028362,1241.111930864216
2011-08-12,-1.5631594710842938,-0.22666073671372872,9.366165443647454,21.33028182305975,-19.252720689021544,-28.169829505045527,-23.10264309321883,4.401689069160511,-32.067013086386396,1239.9838902456027
2011-08-15,1.1304952560241381,-0.5359526781817828,-3.2927305980313912,39.19997267920098,-13.489356523112292,-30.883349210823326,-25.002143506876564,4.815632233163797,-31.910148743342234,1238.8675810919788
2011-08-16,3.397904549520886,0.18691297089049289,-4.23094235567868,37.980079495625205,-8.651662383848361,-32.59152010553635,-26.850468986707938,5.2343231417276,-31.73764559413621,1237.7630192681434
2011-08-17,2.246157019042248,0.47955294091020884,17.383210618192305,20.640496192811497,-5.192815168183188,-33.28882766564993,-28.646115270747032,5.657841532665998,-31.54971884253723,1236.6702186434952
2011-08-18,-2.2215529258129965,-0.4211616803861752,-8.210199194647466,-1.940946937173976,-3.1527552609150007,-32.994876277446565,-30.387355152783357,6.086239964537754,-31.34658345422895,1235.5891909188567
2011-08-19,-4.473760841201845,0.37799490851835965,0.661607674649809,-18.558853110171412,-2.086068828828502,-31.759181526842212,-32.07273045829038,6.519499223892581,-31.12845213682749,1234.519945095101
2011-08-22,-1.4707868109689644,0.5017334559134284,0.1681264500670353,-23.057645611224416,-1.201380081831985,-29.66443380219016,-33.700047238095976,6.95748374252571,-30.895537672517776,1233.462487568323
2011-08-23,3.5430052347538314,-1.385192596337515,-9.582347053094963,-17.013327854790077,0.26385159089045374,-26.82834173838023,-35.26641934658164,7.400000906512787,-30.6480496261172,1232.4168204831446
2011-08-24,4.731607874421843,-0.6875956137497043,11.111151697195533,-10.225546574768714,2.6822933331361583,-23.387162935197694,-36.76831912063972,7.846810993581357,-30.386180710025428,1231.3829410560463
2011-08-25,0.04170206502654824,2.038006031249314,5.874327182849175,-9.174713490063596,5.861747121658709,-19.488382375177707,-38.201094845830994,8.297677914029919,-30.110113092950996,1230.3608434892096
2011-08-26,-4.957701351661764,1.3853876765985265,-16.971818820001094,-6.121472600250172,9.129336830392731,-15.28653746722216,-39.560073755264284,8.752378062673642,-29.820018772154526,1229.3505201968892
2011-08-29,-3.8136298967525315,-2.360821567527556,8.771215493570713,7.263447010482196,11.777307427326377,-10.943610784340535,-40.840537706510304,9.210734274957304,-29.516067056101747,1228.3519628048962
2011-08-30,1.7920941327462527,-2.733189638188135,2.212754774684601,22.091960082052992,13.265292492657863,-6.631675920730913,-42.036593257733784,9.672617215732544,-29.198422173515837,1227.3651622922944
2011-08-31,5.153497260354412,2.660250724792195,0.3815747330509236,25.78614677911878,13.322157944632636,-2.5223369973518857,-43.142117133913644,10.137961129087216,-28.86724333031384,1226.3901088905432
2011-09-01,2.386403522669729,4.224815518550609,5.1327580645376125,15.605884167059912,11.86818709057934,1.2222327951280931,-44.15112485011787,10.606737566522042,-28.52268619086726,1225.4267923159377
2011-09-02,-2.92826733708896,-2.5352069488123488,1.2962705244423587,-1.3335277801400025,9.31683295950188,4.45326387947739,-45.05862390844845,11.078957447535686,-28.16490058703971,1224.475201750572
2011-09-06,-4.372555785343086,-5.572784597339317,-12.41125931930695,-12.301998987856905,6.287554117681566,7.035448947843179,-45.860363192130535,11.554669307192171,-27.794035892162128,1223.535325401422
2011-09-07,-0.6459938587851515,2.0843356743261525,3.791471479419649,-12.389150042994515,3.415739002784221,8.864903262628786,-46.55215912204426,12.033942231569654,-27.41023956093818,1222.6071509340336
2011-09-08,3.1357604553364373,6.543830179261051,12.090766399705345,-9.778766955332458,1.3636279430186278,9.881854640375877,-47.1308940253698,12.516812107541455,-27.013655341999538,1221.690664597463
2011-09-09,2.680057549552551,-1.3561899857192443,-10.826512934345335,-12.431076270903532,0.6774813574606924,10.065466711126419,-47.59394266405798,13.003294272507219,-26.604429686167123,1220.7858516505464
2011-09-12,-0.3539344329211133,-7.030112675981951,-8.765846315024259,-18.033700073648788,1.5923874098743909,9.42681305328938,-47.939025866545535,13.49344028364385,-26.182718322944766,1219.8926969402587
2011-09-13,-2.1502730546990336,0.2856579179610653,6.379847938937503,-18.052692973342573,3.8439477614485895,8.008749379905112,-48.16505034699185,13.987307812738663,-25.74867878059149,1219.011184344634
2011-09-14,-1.549856511080058,7.024677853689719,-7.070483719261151,-7.51473009876554,6.883854526519599,5.875072443742511,-48.27230033751607,14.484942626344719,-25.30247415045028,1218.1412973667766
2011-09-15,0.004148484546187163,0.8108199990149217,5.679432827544212,10.704178523227938,9.924787128995604,3.1128986379671915,-48.26141232276609,14.986394624269678,-24.84426655934203,1217.2830186565425
2011-09-16,0.6875398041560646,-7.062859834024227,12.082616083025442,27.350419495051938,12.197867041211794,-0.1759131210264968,-48.13351549913045,15.491732547810216,-24.37421592283772,1216.4363294057634
2011-09-19,0.9856767069051661,-1.5061762448814358,-11.38224909862816,31.265160935702625,13.092719645041598,-3.8746609008801443,-47.89025011982608,16.001053866271604,-23.892485131783587,1215.6012103420785
2011-09-20,1.6559668012002706,7.32063305962062,8.073272055665264,19.48838664542336,12.254602098478927,-7.851935465056613,-47.53378967536423,16.514467168532292,-23.399244815464044,1214.777642126964
2011-09-21,0.8341667012248934,1.7153337409078728,7.289012890616705,-2.532832141423796,9.817937782579747,-11.959968467347608,-47.066661214355236,17.032070305554043,-22.894664896729182,1213.9656052989726
2011-09-22,-1.535482312451856,-7.027304333988405,-10.494833373704635,-18.686092360055454,6.134794137632525,-16.039923574909153,-46.491287919889146,17.553960578995884,-22.378911093097486,1213.1650802514678
2011-09-23,-2.9007957865834455,-1.6886331283144635,-1.322961832272184,-17.144362990854916,1.5965260951793425,-19.932995890385655,-45.810962158098164,18.080288970634683,-21.852150111932588,1212.3760468326275
2011-09-26,-1.5615886432202826,6.233756901156552,-9.801781867807554,-0.7623144614449302,-3.387007414503614,-23.486460577239313,-45.02979358471339,18.61125116594144,-21.31454594487832,1211.5984844267093
2011-09-27,1.8681014849491357,1.5897439359839987,12.036589568445399,17.79875916255287,-8.49341942666797,-26.560190726642304,-44.15273785176146,19.147044018678116,-20.76626249614219,1210.8323723306044
2011-09-28,3.622590897052873,-5.90412973649191,2.6412634086928226,26.274985108436113,-13.573802511485383,-29.033215723489775,-43.18577948925099,19.68786295534005,-20.207464731183336,1210.0776898223796
2011-09-29,1.6773163229318475,-1.1183787794079165,-1.0660215452186241,21.62493964355258,-18.210692303740643,-30.801469901247856,-42.13557103916651,20.23377988431821,-19.638318328552486,1209.3344160465315
2011-09-30,-1.9919064307861012,5.979190899136529,5.298973639174899,6.108950030040205,-21.6401622753192,-31.773041629055115,-41.010400563451185,20.784857460681224,-19.058990766431407,1208.60252963601
2011-10-03,-3.680296777028932,0.656401375134272,-0.45615008881844965,-13.516820563918145,-23.15509325686571,-31.88133835601775,-39.82019653140969,21.341137285209697,-18.469651094502524,1207.8820080082173
2011-10-04,-1.552129932664223,-6.067464007231327,-12.22995259767099,-24.57029891396769,-22.30928846593679,-31.100570051266686,-38.575175937069616,21.902518870823087,-17.87046678012257,1207.1728278151068
2011-10-05,2.244014622152072,-0.2896319792172188,8.231319081758137,-20.4380612744676,-18.99369310478096,-29.450354972113246,-37.285853317086776,22.468898714247644,-17.261603158990056,1206.474965388498
2011-10-06,3.4588296784814703,5.9195561741957405,-1.9321254704955466,-7.951244040222946,-13.732479450211486,-26.98476855156241,-35.963097592205486,23.04015718933033,-16.64322456378318,1205.7883966264735
2011-10-07,1.0282632665136882,0.08993103567496627,0.47866333711267917,1.6489123486480821,-7.258029563774926,-23.783861324167674,-34.61766372358443,23.61618032886122,-16.015492584617277,1205.1130968793336
2011-10-10,-2.4670662157642056,-5.984371739812463,0.42006280850543765,6.693317858135515,-0.5235546276178411,-19.94579870406801,-33.25993124604611,24.19686860480283,-15.37856774735019,1204.449041009215
2011-10-11,-3.1723926807120235,0.2749416545606001,8.867209747032113,9.480854517937814,5.482339051567806,-15.578307046849886,-31.9003877569437,24.782150014606714,-14.732610974003592,1203.796203472804
2011-10-12,-0.38999848973956575,6.162066543239934,-1.7671639248881439,9.264939123850809,9.826777479783459,-10.796135750651501,-30.549185503622084,25.371925865020103,-14.077783978073967,1203.154558635081
2011-10-13,2.898313529373595,-0.444542821154597,-9.791573348824558,5.969509150761041,11.829457030537469,-5.720864731554684,-29.21622435089489,25.966091297885214,-13.414246534643553,1202.5240807785149
2011-10-14,3.1298472792624663,-6.337357521704964,10.070841101826447,0.13447454787865354,11.380359915209738,-0.4931568515478375,-27.912208062754416,26.564612702604563,-12.742157109572645,1201.904743998798
2011-10-17,-0.4114371137595994,0.22330794249811373,1.9905691040402105,-6.796345575689884,8.998065657801362,4.741473252399828,-26.647986513175965,27.167504919826115,-12.061673942882408,1201.2965222689422
2011-10-18,-3.6968622017483237,6.734204230265743,-7.297074714700917,-11.50248720166087,5.7497884338627046,9.845608579463715,-25.434427981579574,27.774813807806368,-11.372952151578602,1200.6993891998698
2011-10-19,-2.6297360192714763,0.19544181100052882,8.259696219331026,-10.313034910592705,2.560800309511251,14.684701724609795,-24.281708649375787,28.386667063431105,-10.676145678402236,1200.1133181297585
2011-10-20,1.6667176760773827,-7.193956562728226,-6.673248005844903,-5.091364079048844,0.08003901862002749,19.14080835524169,-23.199097650773183,29.003225919102306,-9.97140694468112,1199.5382822740348
2011-10-21,4.351144254259114,-0.4913983710127434,-7.552375543476666,0.08824885634498969,-1.2535085351180442,23.112550835909133,-22.19473631098731,29.624706092696442,-9.258885756138397,1198.9742544775236
2011-10-24,1.7485351340655102,7.272766126081391,3.731285676578818,1.9698526914019112,-1.3864514315202996,26.50586118384058,-21.27568070958864,30.251358205368433,-8.538734068164558,1198.421207191937
2011-10-25,-3.5065626052939085,0.6981089712052025,-1.1154151561369914,1.6107693542760444,-0.6276555448182535,29.23767501616112,-20.448355759069045,30.883425080004827,-7.811101983578965,1197.87911262725
2011-10-26,-4.860906989564893,-7.199042611245774,-4.681077273884867,3.8828417310644454,0.6384193477765621,31.245013416240454,-19.718175836530463,31.521123341072098,-7.076137668792171,1197.3479425438645
2011-10-27,-0.30280908572933685,-1.110940325980405,-2.4235810895496885,9.856623145156163,1.9227824020911157,32.48930975708231,-19.08979083494887,32.16472237827338,-6.333984357654117,1196.8276680112594
2011-10-28,4.964028826420055,7.003776916264399,13.389802198352577,10.88422815820104,2.824748337365463,32.952875833708504,-18.567397583038655,32.81445010490506,-5.584772285931649,1196.3182594937532
2011-10-31,4.478333025870079,1.476341488647196,3.5668612016407666,1.3656457409008453,3.366010801784114,32.639395728409,-18.1541582775792,33.47051209604365,-4.828629145405557,1195.8196873396892
2011-11-01,-1.173809939510861,-6.357047851673261,-8.96959993243065,-10.985406134960613,3.765139441065685,31.573792036833765,-17.852499831099067,34.133189085157255,-4.06567895912417,1195.331922085742
2011-11-02,-5.252580028938057,-1.5310391613277414,-1.0378191407033595,-15.368704352327995,4.2827317000496805,29.80968753154275,-17.663936870238103,34.80276978958909,-3.296043786376913,1194.8549343187306
2011-11-03,-3.3205607788899094,5.464503098318941,1.1661138050451272,-10.929984051832207,5.242677425672582,27.417795969798817,-17.58893189015248,35.47953953604747,-2.5198477394853853,1194.388694625477
2011-11-04,1.996543859487488,1.243797348095296,-3.511828207865616,-2.839845409595682,6.794740066509803,24.483660452194044,-17.626820931920292,36.163797031229706,-1.73721780093706,1193.9331735928024
2011-11-07,4.698092805656973,-4.6050589117726135,-4.0316197057051175,3.14866837534737,8.866097282953206,21.102701503139315,-17.77478221604042,36.85584688872768,-0.9482878298347259,1193.4883418075283
2011-11-08,2.1385474134149636,-0.8608094516176453,12.157011916831873,0.5509936304763414,11.212445144146386,17.372626357114086,-18.027782510485395,37.555994343450266,-0.1531966998045391,1193.0541698564737
2011-11-09,-2.6242779215066414,3.65501541542735,-7.324167139400755,-7.295239238325621,13.628272119361327,13.397238547966026,-18.37990807898609,38.264523405919135,0.647914623371662,1192.6306282661735
2011-11-10,-3.89740088689431,0.7233938632512261,-0.30685626256034615,-7.752921285307593,15.817425458222488,9.28660058343553,-18.82451356398701,38.981679470311974,1.454905301512781,1192.2176873220153
2011-11-11,-0.7129864250682635,-2.9223130887049065,5.258661780324736,1.7109218774469355,17.177068172803956,5.152265857679595,-19.354226489082066,39.70766315073797,2.2676279871784573,1191.8153171766835
2011-11-14,2.776462038475139,-0.5237560648418926,0.46297931755479116,11.042291474159356,16.845892115354673,1.1053318619628953,-19.961233170688956,40.442612821351986,3.085931950598251,1191.4234876560738
2011-11-15,2.7604806003690356,2.3822833249251376,-2.460241336264642,14.847645897895063,14.029485576555771,-2.761065144708027,-20.63704736390605,41.18662502714142,3.9096650618650983,1191.0421683561271
2011-11-16,-0.21422793850959634,0.24922359420571555,3.6947140791862436,13.868307637218095,8.495014465161375,-6.370361815289698,-21.372358284405664,41.93968601680399,4.738673618465327,1190.6713286271643
2011-11-17,-2.425981797432044,-1.8698410310390736,-4.100555276400811,10.336573297709265,0.694876015039199,-9.662764049657653,-22.157711839421154,42.70166417189557,5.572803388589591,1190.3109371207172
2011-11-18,-1.5711365684749303,0.09486283816770559,9.614266750211796,7.425096644815312,-8.44048889440296,-12.585149329577689,-22.98266869653071,43.47235264193819,6.411902313604287,1189.960962300249
2011-11-21,0.6418584421846312,1.2629894737690346,-9.31776985552841,5.926930376889686,-17.515492223469437,-15.090849324903047,-23.83635391570101,44.25149589213447,7.255818588723059,1189.621372545901
2011-11-22,1.9064497398400204,-0.06667115544807879,2.2074559843781945,1.9083359198909875,-24.84161298935669,-17.141221001118765,-24.70801678611565,45.038745306797864,8.104398842291857,1189.2921361388403
2011-11-23,0.8788954610598012,-0.9957679550660578,-2.736100867912628,-6.003124634082269,-28.81388066406771,-18.706878627882816,-25.58747177974169,45.83361866888163,8.957489087541262,1188.9732213112704
